Maker, Genmodel, Genmodel_ID,Adv_ID,Adv_year,Adv_month,Color,Reg_year,Bodytype,Runned_Miles,Engin_size,Gearbox,Fuel_type,Price,Engine_power,Annual_Tax,Wheelbase,Height,Width,Length,Average_mpg,Top_speed,Seat_num,Door_num,is_flagged,Vehicle_age,Usage_intensity,Usage_intensity_norm,Usage_intensity_norm_inv
Peugeot,3008,69_13,69_13$$694,2018,7,Red,2011.0,SUV,95000.0,1.6,Manual,Diesel,3999.0,112.0, 140,2613.0,1639.0,1837.0,4365.0,54.3,112.0,5.0,5.0,False,7.0,13571.42857,0.02346,0.97654
Peugeot,3008,69_13,69_13$$695,2018,5,Brown,2009.0,SUV,89000.0,1.6,Manual,Petrol,4499.0,120.0, 195,2613.0,1639.0,1837.0,4365.0,39.8,115.0,5.0,5.0,False,9.0,9888.88889,0.01709,0.98291
Peugeot,3008,69_13,69_13$$696,2018,7,Black,2012.0,SUV,61960.0,1.6,Manual,Diesel,5995.0,112.0, 120,2613.0,1639.0,1837.0,4365.0,55.4,112.0,5.0,5.0,False,6.0,10326.66667,0.01785,0.98215
Peugeot,3008,69_13,69_13$$697,2018,5,Grey,2012.0,SUV,41151.0,1.6,Automatic,Diesel,6783.0,112.0, 30,2613.0,1635.0,2113.0,4365.0,60.1,110.0,5.0,5.0,False,6.0,6858.5,0.01186,0.98814
Peugeot,3008,69_13,69_13$$699,2018,8,Black,2017.0,SUV,13871.0,1.6,Manual,Diesel,22000.0,120.0, 140*,2675.0,1624.0,2098.0,4447.0,70.6,117.0,5.0,5.0,True,1.0,13871.0,0.02398,0.97602
Peugeot,3008,69_13,69_13$$700,2018,7,Silver,2012.0,SUV,49000.0,1.6,Manual,Diesel,6295.0,115.0, 120,2613.0,1635.0,2113.0,4365.0,58.9,112.0,5.0,5.0,False,6.0,8166.66667,0.01412,0.98588
Peugeot,3008,69_13,69_13$$702,2018,5,White,2016.0,SUV,16200.0,1.6,Manual,Diesel,11799.0,120.0, 20,2613.0,1635.0,2113.0,4365.0,68.9,112.0,5.0,5.0,False,2.0,8100.0,0.014,0.986
Peugeot,3008,69_13,69_13$$703,2018,7,Black,2014.0,SUV,55026.0,1.6,Manual,Diesel,8650.0,115.0, 120,2613.0,1639.0,1837.0,4365.0,58.9,112.0,5.0,5.0,False,4.0,13756.5,0.02378,0.97622
Peugeot,3008,69_13,69_13$$704,2018,4,Blue,2012.0,SUV,58696.0,1.6,Manual,Diesel,6900.0,112.0, 140,2613.0,1639.0,1837.0,4365.0,53.3,112.0,5.0,5.0,False,6.0,9782.66667,0.01691,0.98309
Peugeot,3008,69_13,69_13$$705,2018,8,Grey,2009.0,SUV,85665.0,2.0,Manual,Diesel,4499.0,150.0, 155,2613.0,1639.0,1837.0,4365.0,50.4,121.0,5.0,5.0,False,9.0,9518.33333,0.01645,0.98355
Peugeot,3008,69_13,69_13$$706,2018,5,Silver,2012.0,SUV,67324.0,1.6,Manual,Diesel,5489.0,112.0, 120,2613.0,1639.0,1837.0,4365.0,55.4,112.0,5.0,5.0,False,6.0,11220.66667,0.0194,0.9806
Peugeot,3008,69_13,69_13$$708,2018,8,Grey,2016.0,SUV,13432.0,1.2,Manual,Petrol,11995.0,130.0, 30,2613.0,1635.0,2113.0,4365.0,54.3,124.0,5.0,5.0,False,2.0,6716.0,0.01161,0.98839
Peugeot,3008,69_13,69_13$$709,2018,8,Grey,2012.0,SUV,23910.0,1.6,Automatic,Diesel,7970.0,112.0, 120,2613.0,1639.0,1837.0,4365.0,57.6,110.0,5.0,5.0,False,6.0,3985.0,0.00689,0.99311
Peugeot,3008,69_13,69_13$$712,2018,8,Red,2015.0,SUV,32303.0,1.6,Manual,Diesel,8881.0,120.0, 20,2613.0,1635.0,2113.0,4365.0,68.9,112.0,5.0,5.0,False,3.0,10767.66667,0.01861,0.98139
Peugeot,3008,69_13,69_13$$713,2018,4,Grey,2012.0,SUV,56400.0,1.6,Manual,Diesel,6350.0,112.0, 120,2613.0,1639.0,1837.0,4365.0,55.4,112.0,5.0,5.0,False,6.0,9400.0,0.01625,0.98375
Peugeot,3008,69_13,69_13$$715,2018,4,Silver,2012.0,SUV,76000.0,2.0,Manual,Diesel,5999.0,150.0, 140,2613.0,1639.0,1837.0,4365.0,53.2,121.0,5.0,5.0,False,6.0,12666.66667,0.0219,0.9781
Peugeot,3008,69_13,69_13$$716,2018,8,Black,2014.0,SUV,30000.0,1.6,Manual,Diesel,7500.0,115.0, 120,2613.0,1635.0,2113.0,4365.0,58.9,112.0,5.0,5.0,False,4.0,7500.0,0.01296,0.98704
Peugeot,3008,69_13,69_13$$717,2018,8,White,2012.0,SUV,102000.0,2.0,Automatic,Hybrid  Diesel/Electric,5950.0,163.0, 10,2613.0,1639.0,1837.0,4365.0,74.3,118.0,5.0,5.0,False,6.0,17000.0,0.02939,0.97061
Peugeot,3008,69_13,69_13$$718,2018,8,Black,2011.0,SUV,39000.0,2.0,Automatic,Diesel,5995.0,163.0, 230,2613.0,1639.0,1837.0,4365.0,42.8,127.0,5.0,5.0,False,7.0,5571.42857,0.00963,0.99037
Peugeot,3008,69_13,69_13$$719,2018,8,Grey,2015.0,SUV,15485.0,1.6,Manual,Diesel,12000.0,120.0, 20,2613.0,1635.0,2113.0,4365.0,68.9,113.0,5.0,5.0,False,3.0,5161.66667,0.00892,0.99108
Peugeot,3008,69_13,69_13$$720,2018,8,Red,2011.0,SUV,113000.0,1.6,Manual,Petrol,3250.0,120.0, 195,2613.0,1639.0,1837.0,4365.0,40.9,115.0,5.0,5.0,False,7.0,16142.85714,0.02791,0.97209
Peugeot,3008,69_13,69_13$$721,2018,4,Red,2011.0,SUV,93000.0,1.6,Manual,Diesel,2995.0,112.0, 140,2613.0,1639.0,1837.0,4365.0,54.3,112.0,5.0,5.0,False,7.0,13285.71429,0.02297,0.97703
Peugeot,3008,69_13,69_13$$723,2018,6,Black,2013.0,SUV,112000.0,1.6,Manual,Diesel,4000.0,112.0, 120,2613.0,1639.0,1837.0,4365.0,55.4,112.0,5.0,5.0,False,5.0,22400.0,0.03872,0.96128
Peugeot,3008,69_13,69_13$$724,2018,8,White,2011.0,SUV,50150.0,1.6,Manual,Diesel,5495.0,112.0, 140,2613.0,1639.0,1837.0,4365.0,54.3,112.0,5.0,5.0,False,7.0,7164.28571,0.01238,0.98762
Peugeot,3008,69_13,69_13$$725,2018,4,Black,2012.0,SUV,55398.0,1.6,Manual,Diesel,6200.0,115.0, 120,2613.0,1635.0,2113.0,4365.0,57.6,112.0,5.0,5.0,False,6.0,9233.0,0.01596,0.98404
Peugeot,3008,69_13,69_13$$726,2018,8,Red,2011.0,SUV,52000.0,1.6,Manual,Diesel,4990.0,112.0, 140,2613.0,1639.0,1837.0,4365.0,54.3,112.0,5.0,5.0,False,7.0,7428.57143,0.01284,0.98716
Peugeot,3008,69_13,69_13$$727,2018,4,Grey,2012.0,SUV,52900.0,1.6,Manual,Diesel,6995.0,112.0, 120,2613.0,1639.0,1837.0,4365.0,55.4,112.0,5.0,5.0,False,6.0,8816.66667,0.01524,0.98476
Peugeot,3008,69_13,69_13$$728,2018,8,Silver,2014.0,SUV,93000.0,1.6,Manual,Diesel,7000.0,115.0, 120,2613.0,1639.0,1837.0,4365.0,58.9,112.0,5.0,5.0,False,4.0,23250.0,0.04019,0.95981
Peugeot,3008,69_13,69_13$$729,2018,2,Silver,2011.0,SUV,71569.0,1.6,Manual,Petrol,4498.0,120.0, 195,2613.0,1639.0,1837.0,4365.0,40.9,115.0,5.0,5.0,False,7.0,10224.14286,0.01767,0.98233
Peugeot,3008,69_13,69_13$$730,2018,6,Brown,2011.0,SUV,119500.0,1.6,Manual,Diesel,3295.0,112.0, 140,2613.0,1639.0,1837.0,4365.0,54.3,112.0,5.0,5.0,False,7.0,17071.42857,0.02951,0.97049
Peugeot,3008,69_13,69_13$$731,2018,3,Blue,2015.0,SUV,17709.0,2.0,Manual,Diesel,12280.0,150.0, 20,2613.0,1635.0,2113.0,4365.0,67.3,121.0,5.0,5.0,False,3.0,5903.0,0.0102,0.9898
Peugeot,3008,69_13,69_13$$732,2018,8,Grey,2017.0,SUV,7093.0,1.6,Manual,Diesel,19989.0,120.0, 140*,2675.0,1624.0,2098.0,4447.0,70.6,117.0,5.0,5.0,True,1.0,7093.0,0.01226,0.98774
Peugeot,3008,69_13,69_13$$733,2018,8,White,2011.0,SUV,63381.0,2.0,Manual,Diesel,5500.0,150.0, 155,2613.0,1639.0,1837.0,4365.0,50.4,121.0,5.0,5.0,False,7.0,9054.42857,0.01565,0.98435
Peugeot,3008,69_13,69_13$$734,2018,8,Black,2012.0,SUV,90000.0,1.6,Manual,Diesel,4489.0,112.0, 120,2613.0,1639.0,1837.0,4365.0,55.4,112.0,5.0,5.0,False,6.0,15000.0,0.02593,0.97407
Peugeot,3008,69_13,69_13$$735,2018,8,Grey,2011.0,SUV,71500.0,1.6,Manual,Petrol,5500.0,120.0, 195,2613.0,1639.0,1837.0,4365.0,40.9,115.0,5.0,5.0,False,7.0,10214.28571,0.01766,0.98234
Peugeot,3008,69_13,69_13$$736,2018,8,Red,2017.0,SUV,15855.0,1.2,Manual,Petrol,18490.0,130.0, 140*,2675.0,1624.0,2098.0,4447.0,55.4,117.0,5.0,5.0,True,1.0,15855.0,0.02741,0.97259
Peugeot,3008,69_13,69_13$$737,2018,8,Black,2011.0,SUV,63437.0,1.6,Manual,Diesel,5995.0,112.0, 140,2613.0,1639.0,1837.0,4365.0,54.3,112.0,5.0,5.0,False,7.0,9062.42857,0.01567,0.98433
Peugeot,3008,69_13,69_13$$738,2018,5,Black,2012.0,SUV,96000.0,1.6,Manual,Diesel,4660.0,112.0, 120,2613.0,1639.0,1837.0,4365.0,53.3,112.0,5.0,5.0,False,6.0,16000.0,0.02766,0.97234
Peugeot,3008,69_13,69_13$$739,2018,7,Black,2012.0,SUV,100348.0,1.6,Manual,Diesel,4500.0,112.0, 120,2613.0,1639.0,1837.0,4365.0,55.4,112.0,5.0,5.0,False,6.0,16724.66667,0.02891,0.97109
Peugeot,3008,69_13,69_13$$740,2018,8,Silver,2015.0,SUV,34370.0,2.0,Automatic,Diesel,10499.0,163.0, 155,2613.0,1639.0,1837.0,4365.0,51.4,127.0,5.0,5.0,False,3.0,11456.66667,0.0198,0.9802
Peugeot,3008,69_13,69_13$$741,2018,3,Black,2012.0,SUV,59884.0,1.6,Manual,Diesel,5750.0,112.0, 120,2613.0,1639.0,1837.0,4365.0,55.4,112.0,5.0,5.0,False,6.0,9980.66667,0.01725,0.98275
Peugeot,3008,69_13,69_13$$743,2018,8,Black,2012.0,SUV,34529.0,1.6,Manual,Diesel,6995.0,112.0, 120,2613.0,1639.0,1837.0,4365.0,55.4,112.0,5.0,5.0,False,6.0,5754.83333,0.00995,0.99005
Peugeot,3008,69_13,69_13$$744,2018,8,Grey,2016.0,SUV,24269.0,1.6,Manual,Diesel,11995.0,120.0, 20,2613.0,1635.0,2113.0,4365.0,68.9,112.0,5.0,5.0,False,2.0,12134.5,0.02098,0.97902
Peugeot,3008,69_13,69_13$$745,2018,7,White,2013.0,SUV,43000.0,1.6,Manual,Diesel,6974.0,115.0, 120,2613.0,1635.0,2113.0,4365.0,58.9,112.0,5.0,5.0,False,5.0,8600.0,0.01487,0.98513
Peugeot,3008,69_13,69_13$$746,2018,8,White,2015.0,SUV,10610.0,1.6,Manual,Diesel,11799.0,115.0, 120,2613.0,1635.0,2113.0,4365.0,57.6,112.0,5.0,5.0,False,3.0,3536.66667,0.00611,0.99389
Peugeot,3008,69_13,69_13$$747,2018,8,Grey,2015.0,SUV,42900.0,1.6,Automatic,Diesel,8999.0,115.0, 30,2613.0,1635.0,2113.0,4365.0,65.7,110.0,5.0,5.0,False,3.0,14300.0,0.02472,0.97528
Peugeot,3008,69_13,69_13$$748,2018,5,Blue,2012.0,SUV,46000.0,1.6,Automatic,Diesel,6750.0,112.0, 120,2613.0,1639.0,1837.0,4365.0,57.6,110.0,5.0,5.0,False,6.0,7666.66667,0.01325,0.98675
Peugeot,3008,69_13,69_13$$750,2018,5,Black,2011.0,SUV,61100.0,1.6,Automatic,Diesel,4990.0,112.0, 120,2613.0,1639.0,1837.0,4365.0,57.6,110.0,5.0,5.0,False,7.0,8728.57143,0.01509,0.98491
Peugeot,3008,69_13,69_13$$751,2018,5,Silver,2012.0,SUV,51956.0,1.6,Automatic,Diesel,6295.0,112.0, 30,2613.0,1635.0,2113.0,4365.0,60.1,110.0,5.0,5.0,False,6.0,8659.33333,0.01497,0.98503
Peugeot,3008,69_13,69_13$$752,2018,7,Red,2017.0,SUV,19885.0,1.2,Manual,Petrol,17000.0,130.0, 140*,2675.0,1624.0,2098.0,4447.0,55.4,117.0,5.0,5.0,True,1.0,19885.0,0.03437,0.96563
Peugeot,3008,69_13,69_13$$754,2018,3,Grey,2012.0,SUV,97100.0,1.6,Automatic,Diesel,4495.0,112.0, 120,2613.0,1635.0,2113.0,4365.0,60.1,110.0,5.0,5.0,False,6.0,16183.33333,0.02798,0.97202
Peugeot,3008,69_13,69_13$$755,2018,3,Blue,2012.0,SUV,47299.0,1.6,Manual,Petrol,7000.0,120.0, 195,2613.0,1639.0,1837.0,4365.0,40.4,115.0,5.0,5.0,False,6.0,7883.16667,0.01363,0.98637
Peugeot,3008,69_13,69_13$$758,2018,7,Grey,2014.0,SUV,71484.0,1.6,Manual,Diesel,6689.0,115.0, 120,2613.0,1635.0,2113.0,4365.0,58.9,112.0,5.0,5.0,False,4.0,17871.0,0.03089,0.96911
Peugeot,3008,69_13,69_13$$759,2018,5,Yellow,2012.0,SUV,71345.0,1.6,Automatic,Diesel,4450.0,112.0, 30,2613.0,1635.0,2113.0,4365.0,60.1,110.0,5.0,5.0,False,6.0,11890.83333,0.02055,0.97945
Peugeot,3008,69_13,69_13$$760,2018,8,Blue,2014.0,SUV,39054.0,1.6,Manual,Diesel,7624.0,115.0, 120,2613.0,1635.0,2113.0,4365.0,58.9,112.0,5.0,5.0,False,4.0,9763.5,0.01688,0.98312
Peugeot,3008,69_13,69_13$$761,2018,7,Grey,2017.0,SUV,13872.0,1.2,Manual,Petrol,18469.0,130.0, 140*,2675.0,1624.0,2098.0,4447.0,55.4,117.0,5.0,5.0,True,1.0,13872.0,0.02398,0.97602
Peugeot,3008,69_13,69_13$$762,2018,8,White,2013.0,SUV,40000.0,1.6,Automatic,Diesel,7249.0,115.0, 20,2613.0,1635.0,2113.0,4365.0,62.8,110.0,5.0,5.0,False,5.0,8000.0,0.01383,0.98617
Peugeot,3008,69_13,69_13$$763,2018,8,Black,2011.0,SUV,64974.0,1.6,Manual,Petrol,4811.0,120.0, 195,2613.0,1639.0,1837.0,4365.0,40.1,113.0,5.0,5.0,False,7.0,9282.0,0.01605,0.98395
Peugeot,3008,69_13,69_13$$764,2018,7,Brown,2009.0,SUV,50000.0,1.6,Automatic,Diesel,4995.0,110.0, 120,2613.0,1639.0,1837.0,4365.0,57.7,112.0,5.0,5.0,False,9.0,5555.55556,0.0096,0.9904
Peugeot,3008,69_13,69_13$$766,2018,2,Silver,2014.0,SUV,16969.0,1.6,Manual,Diesel,8500.0,115.0, 120,2613.0,1639.0,1837.0,4365.0,57.6,112.0,5.0,5.0,False,4.0,4242.25,0.00733,0.99267
Peugeot,3008,69_13,69_13$$767,2018,5,Grey,2012.0,SUV,90000.0,2.0,Automatic,Hybrid  Diesel/Electric,7480.0,163.0, 0,2613.0,1639.0,1837.0,4365.0,74.3,118.0,5.0,5.0,False,6.0,15000.0,0.02593,0.97407
Peugeot,3008,69_13,69_13$$768,2018,8,White,2015.0,SUV,81987.0,1.6,Manual,Diesel,7070.0,115.0, 120,2613.0,1635.0,2113.0,4365.0,58.9,112.0,5.0,5.0,False,3.0,27329.0,0.04724,0.95276
Peugeot,3008,69_13,69_13$$769,2018,7,Grey,2012.0,SUV,62828.0,1.6,Automatic,Diesel,5490.0,112.0, 30,2613.0,1635.0,2113.0,4365.0,60.1,110.0,5.0,5.0,False,6.0,10471.33333,0.0181,0.9819
Peugeot,3008,69_13,69_13$$770,2018,5,Grey,2011.0,SUV,66150.0,1.6,Manual,Diesel,3390.0,112.0, 140,2613.0,1639.0,1837.0,4365.0,54.3,112.0,5.0,5.0,False,7.0,9450.0,0.01634,0.98366
Peugeot,3008,69_13,69_13$$771,2018,3,Red,2013.0,SUV,63287.0,1.6,Manual,Diesel,5990.0,115.0, 120,2613.0,1635.0,2113.0,4365.0,58.9,112.0,5.0,5.0,False,5.0,12657.4,0.02188,0.97812
Peugeot,3008,69_13,69_13$$772,2018,5,Silver,2011.0,SUV,70694.0,1.6,Manual,Diesel,4998.0,112.0, 140,2613.0,1639.0,1837.0,4365.0,54.3,112.0,5.0,5.0,False,7.0,10099.14286,0.01746,0.98254
Peugeot,3008,69_13,69_13$$773,2018,7,Black,2017.0,SUV,5457.0,2.0,Manual,Diesel,24969.0,150.0, 140*,2675.0,1624.0,2098.0,4447.0,64.2,129.0,5.0,5.0,True,1.0,5457.0,0.00943,0.99057
Peugeot,3008,69_13,69_13$$774,2018,5,Grey,2012.0,SUV,41502.0,1.6,Automatic,Diesel,7495.0,112.0, 120,2613.0,1639.0,1837.0,4365.0,57.6,110.0,5.0,5.0,False,6.0,6917.0,0.01196,0.98804
Peugeot,3008,69_13,69_13$$775,2018,8,White,2013.0,SUV,30000.0,1.6,Manual,Petrol,6490.0,120.0, 195,2613.0,1635.0,2113.0,4365.0,42.1,115.0,5.0,5.0,False,5.0,6000.0,0.01037,0.98963
Peugeot,3008,69_13,69_13$$776,2018,7,Grey,2011.0,SUV,76457.0,1.6,Manual,Diesel,4777.0,112.0, 120,2613.0,1639.0,1837.0,4365.0,54.3,112.0,5.0,5.0,False,7.0,10922.42857,0.01888,0.98112
Peugeot,3008,69_13,69_13$$777,2018,7,Grey,2014.0,SUV,35745.0,1.6,Manual,Petrol,7965.0,120.0, 195,2613.0,1639.0,1837.0,4365.0,42.2,115.0,5.0,5.0,False,4.0,8936.25,0.01545,0.98455
Peugeot,3008,69_13,69_13$$778,2018,8,Silver,2015.0,SUV,34483.0,1.6,Manual,Diesel,8490.0,115.0, 120,2613.0,1639.0,1837.0,4365.0,57.6,112.0,5.0,5.0,False,3.0,11494.33333,0.01987,0.98013
Peugeot,3008,69_13,69_13$$779,2018,8,Grey,2011.0,SUV,112000.0,1.6,Automatic,Diesel,3695.0,112.0, 120,2613.0,1639.0,1837.0,4365.0,60.1,110.0,5.0,5.0,False,7.0,16000.0,0.02766,0.97234
Peugeot,3008,69_13,69_13$$780,2018,8,Silver,2013.0,SUV,131000.0,1.6,Manual,Diesel,3345.0,115.0, 120,2613.0,1635.0,2113.0,4365.0,58.9,112.0,5.0,5.0,False,5.0,26200.0,0.04529,0.95471
Peugeot,3008,69_13,69_13$$781,2018,8,Grey,2011.0,SUV,142000.0,1.6,Manual,Diesel,2895.0,112.0, 140,2613.0,1639.0,1837.0,4365.0,54.3,112.0,5.0,5.0,False,7.0,20285.71429,0.03507,0.96493
Peugeot,3008,69_13,69_13$$782,2018,5,Silver,2011.0,SUV,51000.0,1.6,Automatic,Diesel,6290.0,112.0, 120,2613.0,1639.0,1837.0,4365.0,57.6,110.0,5.0,5.0,False,7.0,7285.71429,0.01259,0.98741
Peugeot,3008,69_13,69_13$$783,2018,6,Black,2011.0,SUV,90000.0,1.6,Manual,Diesel,3850.0,112.0, 140,2613.0,1639.0,1837.0,4365.0,54.3,112.0,5.0,5.0,False,7.0,12857.14286,0.02223,0.97777
Peugeot,3008,69_13,69_13$$784,2018,5,Red,2013.0,SUV,50000.0,1.6,Manual,Diesel,6290.0,115.0, 120,2613.0,1635.0,2113.0,4365.0,58.9,112.0,5.0,5.0,False,5.0,10000.0,0.01729,0.98271
Peugeot,3008,69_13,69_13$$785,2018,7,Black,2009.0,SUV,86000.0,1.6,Manual,Diesel,3995.0,110.0, 140,2613.0,1639.0,1837.0,4365.0,55.4,112.0,5.0,5.0,False,9.0,9555.55556,0.01652,0.98348
Peugeot,3008,69_13,69_13$$786,2018,5,Black,2009.0,SUV,86000.0,1.6,Manual,Diesel,3481.0,110.0, 140,2613.0,1639.0,1837.0,4365.0,55.4,112.0,5.0,5.0,False,9.0,9555.55556,0.01652,0.98348
Peugeot,3008,69_13,69_13$$787,2018,8,Blue,2011.0,SUV,79000.0,1.6,Automatic,Diesel,5485.0,112.0, 120,2613.0,1639.0,1837.0,4365.0,57.6,110.0,5.0,5.0,False,7.0,11285.71429,0.01951,0.98049
Peugeot,3008,69_13,69_13$$789,2018,7,Grey,2012.0,SUV,66901.0,1.6,Manual,Diesel,5700.0,112.0, 120,2613.0,1639.0,1837.0,4365.0,55.4,112.0,5.0,5.0,False,6.0,11150.16667,0.01927,0.98073
Peugeot,3008,69_13,69_13$$790,2018,8,Grey,2012.0,SUV,64000.0,1.6,Automatic,Diesel,6390.0,112.0, 120,2613.0,1639.0,1837.0,4365.0,57.6,110.0,5.0,5.0,False,6.0,10666.66667,0.01844,0.98156
Peugeot,3008,69_13,69_13$$791,2018,4,Silver,2012.0,SUV,38355.0,2.0,Manual,Diesel,7800.0,150.0, 155,2613.0,1639.0,1837.0,4365.0,51.4,121.0,5.0,5.0,False,6.0,6392.5,0.01105,0.98895
Peugeot,3008,69_13,69_13$$792,2018,5,Blue,2015.0,SUV,17000.0,1.6,Manual,Diesel,9469.0,115.0, 120,2613.0,1635.0,2113.0,4365.0,58.9,112.0,5.0,5.0,False,3.0,5666.66667,0.0098,0.9902
Peugeot,3008,69_13,69_13$$793,2018,8,Blue,2013.0,SUV,46563.0,1.6,Automatic,Diesel,7300.0,115.0, 20,2613.0,1635.0,2113.0,4365.0,62.8,110.0,5.0,5.0,False,5.0,9312.6,0.0161,0.9839
Peugeot,3008,69_13,69_13$$794,2018,5,Grey,2012.0,SUV,79012.0,1.6,Manual,Diesel,5485.0,112.0, 120,2613.0,1639.0,1837.0,4365.0,55.4,112.0,5.0,5.0,False,6.0,13168.66667,0.02276,0.97724
Peugeot,3008,69_13,69_13$$795,2018,8,Grey,2012.0,SUV,56811.0,1.6,Manual,Diesel,6495.0,112.0, 140,2613.0,1639.0,1837.0,4365.0,53.3,112.0,5.0,5.0,False,6.0,9468.5,0.01637,0.98363
Peugeot,3008,69_13,69_13$$796,2018,8,Red,2013.0,SUV,27489.0,1.6,Automatic,Diesel,8000.0,115.0, 30,2613.0,1635.0,2113.0,4365.0,62.8,110.0,5.0,5.0,False,5.0,5497.8,0.0095,0.9905
Peugeot,3008,69_13,69_13$$797,2018,8,White,2012.0,SUV,63065.0,1.6,Automatic,Diesel,6330.0,112.0, 30,2613.0,1635.0,2113.0,4365.0,60.1,110.0,5.0,5.0,False,6.0,10510.83333,0.01817,0.98183
Peugeot,3008,69_13,69_13$$798,2018,7,Silver,2013.0,SUV,48000.0,1.6,Manual,Diesel,6475.0,115.0, 120,2613.0,1635.0,2113.0,4365.0,58.9,112.0,5.0,5.0,False,5.0,9600.0,0.01659,0.98341
Peugeot,3008,69_13,69_13$$799,2018,8,Grey,2012.0,SUV,69000.0,1.6,Automatic,Diesel,5500.0,112.0, 120,2613.0,1635.0,2113.0,4365.0,60.1,110.0,5.0,5.0,False,6.0,11500.0,0.01988,0.98012
Peugeot,3008,69_13,69_13$$800,2018,8,Black,2012.0,SUV,55363.0,1.6,Automatic,Diesel,5995.0,112.0, 30,2613.0,1635.0,2113.0,4365.0,60.1,110.0,5.0,5.0,False,6.0,9227.16667,0.01595,0.98405
Peugeot,3008,69_13,69_13$$801,2018,2,Silver,2016.0,SUV,10224.0,1.6,Manual,Diesel,13799.0,120.0, 20,2613.0,1635.0,2113.0,4365.0,68.9,112.0,5.0,5.0,False,2.0,5112.0,0.00884,0.99116
Peugeot,3008,69_13,69_13$$802,2018,8,White,2015.0,SUV,6263.0,1.6,Manual,Diesel,11193.0,120.0, 20,2613.0,1635.0,2113.0,4365.0,68.9,112.0,5.0,5.0,False,3.0,2087.66667,0.00361,0.99639
Peugeot,3008,69_13,69_13$$804,2018,8,Brown,2015.0,SUV,46244.0,1.6,Automatic,Diesel,9690.0,115.0, 30,2613.0,1635.0,2113.0,4365.0,65.7,110.0,5.0,5.0,False,3.0,15414.66667,0.02665,0.97335
Peugeot,3008,69_13,69_13$$805,2018,8,Blue,2013.0,SUV,59000.0,1.6,Manual,Diesel,5995.0,115.0, 120,2613.0,1635.0,2113.0,4365.0,58.9,112.0,5.0,5.0,False,5.0,11800.0,0.0204,0.9796
Peugeot,3008,69_13,69_13$$806,2018,4,Black,2016.0,SUV,4368.0,1.6,Manual,Diesel,13474.0,120.0, 20,2613.0,1635.0,2113.0,4365.0,68.9,112.0,5.0,5.0,False,2.0,2184.0,0.00378,0.99622
Peugeot,3008,69_13,69_13$$807,2018,5,Bronze,2017.0,SUV,16283.0,1.6,Manual,Diesel,18999.0,120.0, 140*,2675.0,1624.0,2098.0,4447.0,70.6,117.0,5.0,5.0,True,1.0,16283.0,0.02815,0.97185
Peugeot,3008,69_13,69_13$$808,2018,7,Blue,2013.0,SUV,71000.0,1.6,Automatic,Diesel,5995.0,115.0, 20,2613.0,1639.0,1837.0,4365.0,67.3,110.0,5.0,5.0,False,5.0,14200.0,0.02455,0.97545
Peugeot,3008,69_13,69_13$$810,2018,5,Brown,2015.0,SUV,34900.0,1.6,Manual,Diesel,8890.0,120.0, 20,2613.0,1635.0,2113.0,4365.0,68.9,113.0,5.0,5.0,False,3.0,11633.33333,0.02011,0.97989
Peugeot,3008,69_13,69_13$$811,2018,4,Blue,2012.0,SUV,64765.0,2.0,Automatic,Hybrid  Diesel/Electric,8495.0,163.0, 10,2613.0,1639.0,1837.0,4365.0,74.3,118.0,5.0,5.0,False,6.0,10794.16667,0.01866,0.98134
Peugeot,3008,69_13,69_13$$812,2018,4,Blue,2017.0,SUV,13097.0,1.6,Automatic,Diesel,19979.0,120.0, 140*,2675.0,1624.0,2098.0,4447.0,67.3,115.0,5.0,5.0,True,1.0,13097.0,0.02264,0.97736
Peugeot,3008,69_13,69_13$$813,2018,1,Black,2014.0,SUV,14399.0,1.6,Manual,Diesel,9500.0,115.0, 120,2613.0,1639.0,1837.0,4365.0,57.6,112.0,5.0,5.0,False,4.0,3599.75,0.00622,0.99378
Peugeot,3008,69_13,69_13$$814,2018,8,Grey,2013.0,SUV,32646.0,1.6,Manual,Petrol,7490.0,120.0, 195,2613.0,1635.0,2113.0,4365.0,42.1,115.0,5.0,5.0,False,5.0,6529.2,0.01129,0.98871
Peugeot,3008,69_13,69_13$$815,2018,5,Blue,2012.0,SUV,69145.0,2.0,Automatic,Hybrid  Diesel/Electric,8041.0,163.0, 10,2613.0,1639.0,1837.0,4365.0,74.3,118.0,5.0,5.0,False,6.0,11524.16667,0.01992,0.98008
Peugeot,3008,69_13,69_13$$816,2018,5,Black,2012.0,SUV,36000.0,1.6,Manual,Diesel,7350.0,112.0, 140,2613.0,1639.0,1837.0,4365.0,53.3,112.0,5.0,5.0,False,6.0,6000.0,0.01037,0.98963
Peugeot,3008,69_13,69_13$$818,2018,8,Silver,2016.0,SUV,12347.0,1.6,Manual,Diesel,11890.0,120.0, 20,2613.0,1635.0,2113.0,4365.0,68.9,112.0,5.0,5.0,False,2.0,6173.5,0.01067,0.98933
Peugeot,3008,69_13,69_13$$819,2018,8,Silver,2011.0,SUV,93000.0,1.6,Manual,Diesel,4495.0,112.0, 120,2613.0,1639.0,1837.0,4365.0,54.3,112.0,5.0,5.0,False,7.0,13285.71429,0.02297,0.97703
